date,Open,High,Low,Close,Volume_(BTC)
2013-04-11 04:00:00,180.094,180.98,169.069,169.7,741.982
2013-04-11 04:30:00,171.0,172.852,164.927,165.0,1095.683
2013-04-11 05:00:00,164.91,164.91,156.11,160.0,1225.041
2013-04-11 05:30:00,153.03,155.0,146.741,150.0,1626.667
2013-04-11 06:00:00,147.0,156.002,141.0,153.0,5748.521
2013-04-11 07:00:00,145.0,156.049,140.0,155.997,736.225
2013-04-11 07:30:00,154.241,167.906,154.241,163.649,707.282
2013-04-11 08:00:00,162.999,163.86,151.992,156.203,700.177
2013-04-11 08:30:00,155.017,155.067,15.0,148.193,339.11
2013-04-11 09:00:00,146.251,147.0,120.871,120.871,2178.246
2013-04-11 09:30:00,125.25,125.346,113.19,117.0,2613.605
2013-04-11 10:00:00,125.55,131.0,114.022,131.0,1286.189
2013-04-11 10:30:00,131.0,135.101,131.0,135.0,49.052
2013-04-11 11:00:00,135.0,135.0,100.0,110.0,1977.161
2013-04-11 11:30:00,111.0,115.0,105.0,115.0,406.306
2013-04-11 12:00:00,120.12,130.0,120.0,122.09,186.639
2013-04-11 12:30:00,120.0,130.0,101.12,120.0,226.717
2013-04-11 13:00:00,109.01,120.0,109.0,110.0,84.548
2013-04-11 13:30:00,115.0,115.0,100.0,105.432,584.455
2013-04-11 14:00:00,105.6,106.0,1.06,101.0,493.121
2013-04-11 14:30:00,100.75,106.0,85.99,86.0,864.532
2013-04-11 15:00:00,86.0,103.0,66.43,85.0,1173.822
2013-04-11 15:30:00,75.0,81.0,70.0,74.9,266.571
2013-04-11 16:00:00,74.0,87.99,74.0,87.99,25.247
2013-04-11 16:30:00,88.87,93.0,80.02,93.0,380.507
2013-04-11 17:00:00,97.0,100.0,90.0,95.0,139.65
2013-04-11 17:30:00,95.0,100.0,95.0,100.0,546.148
2013-04-11 18:00:00,99.99,100.0,98.6,98.6,44.272
2013-04-11 18:30:00,98.6,100.0,90.0,98.6,176.743
2013-04-11 19:00:00,98.6,100.0,85.11,97.0,507.42
2013-04-11 19:30:00,97.0,114.0,96.96,100.0,315.255
2013-04-11 20:00:00,109.0,109.0,97.0,107.55,43.022
2013-04-11 20:30:00,106.99,107.55,96.0,97.0,83.348
2013-04-11 21:00:00,103.0,103.0,84.66,84.66,88.176
2013-04-11 21:30:00,96.0,120.0,96.0,120.0,257.029
2013-04-11 22:00:00,111.0,118.95,72.55,83.0,1263.617
2013-04-11 22:30:00,90.0,157.0,88.0,126.0,2327.825
2013-04-11 23:00:00,128.0,135.0,88.0,103.0,4966.314
2013-04-11 23:30:00,104.0,124.0,100.0,108.0,594.222
2013-04-12 00:00:00,101.0,101.0,95.02,95.02,35.427
2013-04-12 00:30:00,96.0,96.0,96.0,96.0,12.25
2013-04-12 01:00:00,101.01,108.0,95.0,101.01,22.295
2013-04-12 01:30:00,96.0,100.0,90.0,94.001,150.37
2013-04-12 02:00:00,101.01,110.04,86.995,101.0,5840.09
2013-04-12 02:30:00,101.0,106.0,97.985,98.097,2907.426
2013-04-12 03:00:00,97.0,107.6,85.01,85.01,3693.136
2013-04-12 03:30:00,84.754,100.0,84.754,95.386,4930.159
2013-04-12 04:00:00,91.5,94.1,91.5,93.657,1013.48
2013-04-12 04:30:00,93.0,93.0,88.0,88.559,371.602
2013-04-12 05:00:00,89.147,92.567,85.0,85.0,1204.158
2013-04-12 05:30:00,90.703,90.703,86.009,86.009,25.847
2013-04-12 06:00:00,86.268,89.0,76.067,76.839,3578.81
2013-04-12 06:30:00,76.703,87.7,76.5,76.514,1615.455
2013-04-12 07:00:00,77.221,82.0,76.469,80.402,1322.135
2013-04-12 07:30:00,80.088,80.098,69.931,69.931,5706.638
2013-04-12 08:00:00,68.0,69.001,51.0,56.0,6771.667
2013-04-12 08:30:00,55.386,90.0,54.56,77.038,4964.343
2013-04-12 09:00:00,69.0,72.584,65.5,69.0,1513.542
2013-04-12 09:30:00,70.0,76.241,70.0,76.241,1790.941
2013-04-12 10:00:00,77.241,82.474,75.144,78.076,2783.886
2013-04-12 10:30:00,78.2,78.2,73.492,73.863,388.275
2013-04-12 11:00:00,74.054,75.366,69.427,73.825,1900.231
2013-04-12 11:30:00,75.0,75.0,70.13,70.13,1175.861
2013-04-12 12:00:00,70.339,73.33,67.306,73.1,3022.027
2013-04-12 12:30:00,74.0,77.5,70.0,73.99,2993.646
2013-04-12 13:00:00,72.5,80.0,71.623,75.262,3042.875
2013-04-12 13:30:00,75.309,76.523,72.45,75.225,85.06
2013-04-12 14:00:00,75.897,76.655,74.82,76.038,509.942
2013-04-12 14:30:00,72.45,80.0,72.45,80.0,430.284
2013-04-12 15:00:00,80.0,90.0,76.671,80.954,4678.998
2013-04-12 15:30:00,83.51,90.0,83.107,90.0,539.867
2013-04-12 16:00:00,90.0,103.0,88.0,88.704,1012.66
2013-04-12 16:30:00,87.0,93.459,84.936,89.0,5897.827
2013-04-12 17:00:00,89.0,95.077,87.853,92.044,1421.523
2013-04-12 17:30:00,92.575,105.0,92.575,102.0,2441.931
2013-04-12 18:00:00,101.0,103.49,95.0,98.005,1812.827
2013-04-12 18:30:00,98.447,120.0,96.298,120.0,2398.595
2013-04-12 19:00:00,109.99,114.925,101.0,114.925,938.544
2013-04-12 19:30:00,115.55,116.0,110.11,112.0,232.003
2013-04-12 20:00:00,112.0,130.0,112.0,130.0,338.002
2013-04-12 20:30:00,125.0,125.0,105.0,105.0,552.867
2013-04-12 21:00:00,114.9,122.0,105.0,120.361,5999.699
2013-04-12 21:30:00,118.025,118.025,106.003,114.71,4751.876
2013-04-12 22:00:00,112.974,114.008,101.929,104.082,4112.269
2013-04-12 22:30:00,104.466,106.022,99.0,101.0,710.357
2013-04-12 23:00:00,99.0,109.95,91.0,101.0,147.061
2013-04-12 23:30:00,101.996,104.086,97.995,104.086,1593.671
2013-04-13 00:00:00,103.29,122.0,99.0,114.073,4051.178
2013-04-13 00:30:00,113.583,116.929,104.415,104.424,3223.297
2013-04-13 01:00:00,107.812,112.109,101.1,111.34,2243.223
2013-04-13 01:30:00,111.759,113.99,108.99,109.0,1269.663
2013-04-13 02:00:00,108.967,112.352,108.494,110.5,1425.701
2013-04-13 02:30:00,110.5,110.5,109.992,110.0,48.02
2013-04-13 03:00:00,110.217,121.256,110.11,117.176,255.932
2013-04-13 03:30:00,116.562,120.373,116.251,117.719,1178.142
2013-04-13 04:00:00,119.332,123.878,117.49,119.472,1709.311
2013-04-13 04:30:00,119.409,119.509,112.36,112.496,983.634
2013-04-13 05:00:00,113.915,116.268,113.815,115.013,729.537
2013-04-13 05:30:00,114.0,114.99,112.0,114.421,84.525
2013-04-13 06:00:00,114.013,117.127,113.903,116.085,1782.642
2013-04-13 06:30:00,115.4,116.5,114.555,116.013,291.972
2013-04-13 07:00:00,116.494,117.509,116.315,116.5,680.57
2013-04-13 07:30:00,116.354,117.218,116.34,117.218,109.039
2013-04-13 08:00:00,117.009,117.02,116.494,116.494,91.875
2013-04-13 08:30:00,115.0,117.0,115.0,116.248,374.995
2013-04-13 09:00:00,116.16,116.85,116.16,116.627,11.098
2013-04-13 09:30:00,116.79,116.8,113.99,114.129,759.364
2013-04-13 10:00:00,112.8,116.5,112.0,116.485,1069.211
2013-04-13 10:30:00,115.0,115.2,114.686,115.2,109.061
2013-04-13 11:00:00,115.0,115.113,114.115,114.81,326.169
2013-04-13 11:30:00,114.943,115.155,114.888,114.888,112.431
2013-04-13 12:00:00,115.096,116.0,113.0,113.186,3070.34
2013-04-13 12:30:00,113.914,115.455,113.75,114.02,1988.377
2013-04-13 13:00:00,114.44,114.525,113.214,113.935,700.761
2013-04-13 13:30:00,114.081,114.478,110.0,110.0,59.092
2013-04-13 14:00:00,110.22,110.22,105.0,105.0,160.379
2013-04-13 14:30:00,106.0,106.0,102.01,102.01,130.071
2013-04-13 15:00:00,105.5,105.5,99.0,100.0,321.465
2013-04-13 15:30:00,103.0,103.0,91.8,98.01,3647.949
2013-04-13 16:00:00,98.01,100.0,90.0,98.0,241.422
2013-04-13 16:30:00,98.0,99.0,90.0,96.0,197.568
2013-04-13 17:00:00,96.0,100.0,81.12,91.995,1604.514
2013-04-13 17:30:00,96.0,99.93,86.0,95.49,393.251
2013-04-13 18:00:00,99.93,110.18,95.01,100.083,4058.005
2013-04-13 18:30:00,101.844,101.844,97.018,99.575,571.403
2013-04-13 19:00:00,99.23,102.207,99.0,99.0,149.523
2013-04-13 19:30:00,100.072,100.072,91.0,91.1,52.846
2013-04-13 20:00:00,91.1,104.0,91.0,93.301,876.997
2013-04-13 20:30:00,94.003,94.003,92.64,92.751,267.781
2013-04-13 21:00:00,94.9,100.98,94.9,99.491,286.895
2013-04-13 21:30:00,99.539,99.54,97.065,97.599,354.545
2013-04-13 22:00:00,98.771,102.105,98.771,99.099,446.512
2013-04-13 22:30:00,97.573,104.0,20.0,104.0,291.721
2013-04-13 23:00:00,98.5,98.5,97.149,97.149,159.416
2013-04-13 23:30:00,99.97,102.6,99.97,102.49,432.184
2013-04-14 00:00:00,101.0,104.0,101.0,101.501,356.741
2013-04-14 00:30:00,102.797,105.998,102.796,105.0,581.158
2013-04-14 01:00:00,105.0,107.519,103.48,105.8,3452.424
2013-04-14 01:30:00,104.929,105.829,102.0,103.0,275.625
2013-04-14 02:00:00,102.0,106.6,100.009,104.801,6636.823
2013-04-14 02:30:00,104.0,105.168,103.98,105.168,1163.479
2013-04-14 03:00:00,104.901,106.739,103.0,106.739,3432.923
2013-04-14 03:30:00,109.0,109.0,102.019,105.421,1455.395
2013-04-14 04:00:00,105.12,106.45,104.8,104.9,384.915
2013-04-14 04:30:00,105.0,105.001,99.999,99.999,4111.575
2013-04-14 05:00:00,99.977,101.798,98.531,100.0,2185.487
2013-04-14 05:30:00,100.0,100.184,99.563,99.563,309.925
2013-04-14 06:00:00,99.0,100.44,98.0,100.44,414.004
2013-04-14 06:30:00,100.478,101.0,100.478,101.0,177.754
2013-04-14 07:00:00,101.338,102.0,101.337,101.7,73.598
2013-04-14 07:30:00,101.1,105.393,101.1,104.039,459.946
2013-04-14 08:00:00,102.6,102.6,101.804,101.804,65.916
2013-04-14 08:30:00,101.0,102.0,100.0,101.65,684.457
2013-04-14 09:00:00,101.75,101.991,98.749,100.4,298.18
2013-04-14 09:30:00,100.4,100.8,99.125,99.125,123.573
2013-04-14 10:00:00,99.951,100.0,99.5,99.628,118.212
2013-04-14 10:30:00,99.511,100.544,99.0,100.544,422.888
2013-04-14 11:00:00,99.978,101.0,99.978,100.9,179.323
2013-04-14 11:30:00,100.9,100.938,99.011,99.989,154.237
2013-04-14 12:00:00,99.98,100.0,99.776,100.0,82.81
2013-04-14 12:30:00,100.0,100.99,99.9,100.222,367.345
2013-04-14 13:30:00,99.52,99.52,99.52,99.52,24.5
2013-04-14 14:00:00,105.0,105.0,99.154,100.755,965.3
2013-04-14 14:30:00,100.09,100.449,99.5,99.5,154.121
2013-04-14 15:00:00,99.511,99.55,99.301,99.55,178.219
2013-04-14 15:30:00,99.994,99.994,94.997,94.997,2391.375
2013-04-14 16:00:00,95.164,96.476,92.15,94.502,1463.048
2013-04-14 16:30:00,94.004,99.003,94.0,95.899,1137.412
2013-04-14 17:00:00,96.199,97.681,96.199,96.516,958.174
2013-04-14 17:30:00,96.25,96.25,95.808,95.808,29.967
2013-04-14 18:00:00,96.0,96.01,95.0,95.232,208.072
2013-04-14 18:30:00,95.5,96.0,89.992,91.12,262.15
2013-04-14 19:00:00,90.001,92.99,86.01,89.971,928.271
2013-04-14 19:30:00,89.0,90.305,85.002,90.171,485.815
2013-04-14 20:00:00,89.86,89.89,88.8,88.87,328.717
2013-04-14 20:30:00,90.11,93.863,90.11,93.0,132.423
2013-04-14 21:00:00,90.881,95.201,90.881,95.201,931.236
2013-04-14 21:30:00,96.0,96.0,94.0,95.0,1117.733
2013-04-14 22:00:00,95.0,96.5,94.0,95.037,400.672
2013-04-14 22:30:00,95.959,96.002,93.0,95.0,519.903
2013-04-14 23:30:00,94.692,94.95,91.0,94.948,50.681
2013-04-15 00:00:00,93.608,93.98,93.38,93.98,544.448
2013-04-15 00:30:00,94.696,94.696,94.472,94.472,2.21
2013-04-15 01:00:00,95.0,96.5,95.0,95.991,124.95
2013-04-15 01:30:00,96.0,97.096,95.597,96.0,245.881
2013-04-15 02:00:00,97.8,102.0,97.8,99.899,1401.118
2013-04-15 02:30:00,99.2,100.7,98.12,100.002,479.158
2013-04-15 03:00:00,102.0,102.0,97.11,97.11,351.119
2013-04-15 03:30:00,97.124,100.486,97.05,100.486,357.443
2013-04-15 04:00:00,99.0,99.309,99.0,99.0,137.298
2013-04-15 04:30:00,99.17,99.17,98.685,98.685,41.65
2013-04-15 05:00:00,99.461,99.461,98.887,98.909,9.286
2013-04-15 05:30:00,98.989,104.0,98.7,98.9,520.581
2013-04-15 06:00:00,100.0,100.89,99.966,100.4,564.385
2013-04-15 06:30:00,100.003,100.4,96.7,96.7,346.328
2013-04-15 07:00:00,97.678,97.678,97.179,97.179,24.5
2013-04-15 08:00:00,97.1,97.1,96.912,97.029,63.455
2013-04-15 08:30:00,97.088,97.088,94.801,96.509,35.28
2013-04-15 09:00:00,96.758,96.978,95.8,96.978,558.983
2013-04-15 09:30:00,97.777,98.028,97.301,97.302,387.417
2013-04-15 10:00:00,97.109,97.973,95.978,96.896,225.4
2013-04-15 10:30:00,96.991,96.991,96.5,96.501,136.392
2013-04-15 11:00:00,96.998,96.998,95.798,95.798,40.332
2013-04-15 11:30:00,95.36,96.418,95.0,95.75,40.278
2013-04-15 12:00:00,95.49,96.0,95.1,96.0,35.868
2013-04-15 12:30:00,95.0,95.099,92.5,93.0,2360.745
2013-04-15 13:00:00,95.3,96.0,93.1,93.598,1413.294
2013-04-15 13:30:00,93.599,94.27,87.0,89.18,2136.629
2013-04-15 14:00:00,90.101,92.999,89.8,92.999,867.088
2013-04-15 14:30:00,91.518,93.35,88.0,93.001,832.544
2013-04-15 15:00:00,92.748,93.003,89.947,89.947,544.832
2013-04-15 15:30:00,89.947,90.101,89.0,89.5,364.277
2013-04-15 16:00:00,89.857,89.857,80.12,85.11,2318.497
2013-04-15 16:30:00,85.402,88.003,81.12,83.118,3370.672
2013-04-15 17:00:00,80.12,85.002,80.12,83.002,3053.187
2013-04-15 17:30:00,83.002,83.5,75.611,75.611,3851.296
2013-04-15 18:00:00,75.515,80.033,71.497,76.491,3730.857
2013-04-15 18:30:00,76.102,84.0,72.33,80.0,2906.055
2013-04-15 19:00:00,77.792,83.8,77.692,79.8,1122.446
2013-04-15 19:30:00,79.986,83.99,79.202,83.302,1135.621
2013-04-15 20:00:00,84.27,84.48,80.0,81.56,661.578
2013-04-15 20:30:00,81.802,83.5,78.162,78.952,508.758
2013-04-15 21:00:00,78.302,79.501,75.997,76.903,299.805
2013-04-15 21:30:00,75.499,78.001,72.1,78.001,961.816
2013-04-15 22:00:00,77.502,77.502,74.793,74.901,381.71
2013-04-15 22:30:00,74.856,74.856,66.0,70.0,1824.344
2013-04-15 23:00:00,72.191,73.004,67.5,69.801,1125.943
2013-04-15 23:30:00,68.5,68.5,61.0,61.351,2021.234
2013-04-16 00:00:00,61.17,69.94,55.087,67.309,2554.4
2013-04-16 00:30:00,67.491,67.491,0.01,65.997,2111.658
2013-04-16 01:00:00,66.0,67.0,60.0,65.996,1453.899
2013-04-16 01:30:00,65.006,66.5,63.806,66.5,118.21
2013-04-16 02:00:00,68.903,69.503,59.004,61.0,1327.424
2013-04-16 02:30:00,60.99,61.114,55.384,55.697,2217.27
2013-04-16 03:00:00,55.002,56.0,50.01,52.901,3278.463
2013-04-16 03:30:00,52.993,61.436,51.498,61.436,945.998
2013-04-16 04:00:00,61.44,61.44,53.526,55.631,477.26
2013-04-16 04:30:00,58.008,58.293,50.15,56.099,310.297
2013-04-16 05:00:00,56.502,57.0,53.611,55.25,581.37
2013-04-16 05:30:00,54.297,58.27,54.296,57.0,125.685
2013-04-16 06:00:00,58.0,61.0,56.575,61.0,608.119
2013-04-16 06:30:00,61.285,66.0,60.0,63.699,793.702
2013-04-16 07:00:00,62.984,64.05,61.498,61.828,759.587
2013-04-16 07:30:00,61.0,61.0,56.7,57.0,619.907
2013-04-16 08:00:00,57.75,60.098,56.51,58.5,999.115
2013-04-16 08:30:00,59.353,59.889,58.111,59.604,107.527
2013-04-16 09:00:00,59.7,60.424,58.2,60.424,645.054
2013-04-16 09:30:00,60.6,63.102,60.203,63.002,654.226
2013-04-16 10:00:00,63.203,64.299,61.0,61.503,618.952
2013-04-16 10:30:00,61.6,65.668,60.896,64.496,987.595
2013-04-16 11:00:00,65.0,77.937,64.99,77.918,1510.878
2013-04-16 11:30:00,77.918,77.918,69.201,70.36,1910.348
2013-04-16 12:00:00,71.006,76.001,71.006,76.001,601.964
2013-04-16 12:30:00,77.0,82.5,76.0,79.0,2121.643
2013-04-16 13:00:00,78.232,79.499,73.1,78.0,3965.874
2013-04-16 13:30:00,77.506,77.506,60.0,70.144,5437.506
2013-04-16 14:00:00,70.506,72.9,65.002,65.002,2511.929
2013-04-16 14:30:00,70.503,71.809,69.108,71.807,816.714
2013-04-16 15:00:00,70.501,72.0,65.135,65.15,3024.591
2013-04-16 15:30:00,65.465,69.095,65.002,66.503,3116.428
2013-04-16 16:00:00,66.896,67.5,64.0,67.44,2329.159
2013-04-16 16:30:00,67.439,73.043,65.0,69.967,3119.52
2013-04-16 17:00:00,69.895,69.984,66.0,69.745,1875.266
2013-04-16 17:30:00,67.2,68.98,67.2,67.551,265.238
2013-04-16 18:00:00,67.535,69.8,67.492,69.069,354.294
2013-04-16 18:30:00,68.607,71.4,68.607,69.799,92.943
2013-04-16 19:00:00,69.71,69.71,67.001,68.027,637.095
2013-04-16 19:30:00,67.9,68.976,67.5,67.588,154.441
2013-04-16 20:00:00,68.135,68.637,66.888,68.153,365.638
2013-04-16 20:30:00,67.704,67.954,63.767,63.773,706.582
2013-04-16 21:00:00,63.77,66.863,63.5,65.216,1029.456
2013-04-16 21:30:00,65.657,70.69,65.148,70.11,440.632
2013-04-16 22:00:00,70.304,73.45,70.095,72.18,447.344
2013-04-16 22:30:00,71.95,75.5,71.7,75.0,908.607
2013-04-16 23:00:00,73.187,73.971,72.95,73.393,193.06
2013-04-16 23:30:00,75.99,76.5,73.591,73.62,741.125
2013-04-17 00:00:00,73.62,74.6,72.509,72.509,81.854
2013-04-17 00:30:00,73.503,73.503,73.503,73.503,245.0
2013-04-17 01:00:00,73.1,73.1,72.998,73.1,162.269
2013-04-17 01:30:00,74.307,74.695,73.211,73.88,190.61
2013-04-17 02:00:00,74.076,75.5,74.012,75.294,325.489
2013-04-17 02:30:00,75.798,77.0,75.6,75.6,215.972
2013-04-17 03:00:00,75.887,77.5,75.01,75.01,392.21
2013-04-17 03:30:00,77.493,78.5,75.0,75.0,353.78
2013-04-17 04:00:00,76.631,76.65,75.0,76.401,17.15
2013-04-17 04:30:00,77.676,89.0,77.618,79.991,1546.297
2013-04-17 05:00:00,80.252,83.014,80.252,83.014,2221.127
2013-04-17 05:30:00,83.489,88.0,79.529,83.956,3714.554
2013-04-17 06:00:00,83.887,85.077,82.5,84.788,473.536
2013-04-17 06:30:00,85.0,85.197,83.0,83.793,971.132
2013-04-17 07:00:00,83.772,87.003,83.086,86.193,496.994
2013-04-17 07:30:00,86.3,87.0,84.0,86.0,382.163
2013-04-17 08:00:00,86.001,86.001,80.378,81.924,1585.972
2013-04-17 08:30:00,81.342,88.05,81.342,87.0,2158.523
2013-04-17 09:00:00,87.0,93.0,85.214,93.0,629.107
2013-04-17 09:30:00,88.9,93.0,87.889,93.0,730.296
2013-04-17 10:00:00,93.0,98.9,86.19,91.957,4220.435
2013-04-17 10:30:00,94.0,94.0,81.415,91.47,2893.159
2013-04-17 11:00:00,90.382,93.51,85.551,93.51,478.377
2013-04-17 11:30:00,94.0,95.1,88.994,91.111,5922.395
2013-04-17 12:00:00,91.013,94.114,89.995,90.0,1795.003
2013-04-17 12:30:00,89.511,91.0,87.0,87.139,1346.519
2013-04-17 13:00:00,87.9,90.1,80.378,85.95,726.603
2013-04-17 13:30:00,85.5,88.863,83.5,84.672,881.807
2013-04-17 14:00:00,83.5,87.505,83.11,87.505,488.594
2013-04-17 14:30:00,88.751,93.008,87.724,89.0,1251.9
2013-04-17 15:00:00,89.99,90.367,86.1,89.5,223.649
2013-04-17 15:30:00,88.0,88.2,86.991,87.0,403.016
2013-04-17 16:00:00,88.33,90.0,87.998,90.0,806.935
2013-04-17 16:30:00,89.4,92.9,86.1,91.99,631.11
2013-04-17 17:00:00,91.8,93.0,90.591,91.901,660.527
2013-04-17 17:30:00,91.506,92.75,89.9,91.595,555.874
2013-04-17 18:00:00,91.885,94.0,91.885,93.519,846.129
2013-04-17 18:30:00,93.547,93.547,91.541,92.017,796.548
2013-04-17 19:00:00,91.522,92.4,91.502,91.918,1224.729
2013-04-17 19:30:00,93.849,94.001,92.81,93.063,1160.559
2013-04-17 20:00:00,93.0,94.0,93.0,94.0,39.69
2013-04-17 20:30:00,93.745,95.0,93.03,94.798,534.921
2013-04-17 21:00:00,94.794,95.1,94.5,94.5,266.969
2013-04-17 21:30:00,94.88,95.1,87.0,91.797,2764.756
2013-04-17 22:00:00,90.0,92.0,88.839,90.505,965.144
2013-04-17 22:30:00,90.009,93.5,89.989,93.257,421.175
2013-04-17 23:00:00,93.315,93.319,92.45,93.006,58.775
2013-04-17 23:30:00,92.922,93.84,92.26,93.84,476.641
2013-04-18 00:00:00,93.2,93.504,92.2,92.847,113.354
2013-04-18 00:30:00,92.72,92.855,91.94,92.222,489.46
2013-04-18 01:00:00,91.52,92.0,91.52,91.98,68.061
2013-04-18 01:30:00,90.64,91.791,90.21,91.303,41.846
2013-04-18 02:00:00,91.026,93.0,90.988,91.994,65.905
2013-04-18 02:30:00,92.702,92.702,90.3,92.515,2.205
2013-04-18 03:00:00,92.493,92.493,92.493,92.493,24.99
2013-04-18 03:30:00,93.299,93.305,93.16,93.165,6.983
2013-04-18 04:00:00,93.0,93.0,93.0,93.0,2.336
2013-04-18 04:30:00,92.599,92.599,92.599,92.599,2.324
2013-04-18 05:00:00,92.514,92.515,92.514,92.515,4.9
2013-04-18 06:30:00,91.254,91.72,91.066,91.55,223.195
2013-04-18 07:00:00,91.0,91.271,91.0,91.271,34.296
2013-04-18 07:30:00,90.991,92.525,90.991,92.525,28.604
2013-04-18 08:00:00,92.7,93.259,92.7,92.998,14.945
2013-04-18 08:30:00,92.003,93.0,92.003,92.6,191.1
2013-04-18 09:00:00,92.1,93.0,91.8,93.0,159.863
2013-04-18 09:30:00,92.848,92.99,92.768,92.99,105.962
2013-04-18 10:00:00,92.99,93.0,92.768,93.0,67.83
2013-04-18 10:30:00,92.62,94.88,91.81,94.88,1119.728
2013-04-18 11:00:00,94.03,96.0,94.0,95.0,859.215
2013-04-18 11:30:00,95.0,98.987,89.1,94.401,1171.091
2013-04-18 12:00:00,94.0,98.987,94.0,97.13,1147.657
2013-04-18 12:30:00,96.114,97.88,96.114,97.0,329.152
2013-04-18 13:00:00,97.0,97.0,95.693,95.997,1228.409
2013-04-18 13:30:00,96.091,96.9,95.84,96.494,312.674
2013-04-18 14:00:00,96.494,96.9,95.599,96.3,423.017
2013-04-18 14:30:00,95.0,95.809,94.8,95.415,334.615
2013-04-18 15:00:00,96.408,97.0,95.999,96.7,12.35
2013-04-18 15:30:00,96.35,96.7,96.35,96.65,38.465
2013-04-18 16:00:00,96.2,96.65,95.8,96.477,64.404
2013-04-18 16:30:00,96.483,96.483,94.761,95.3,710.335
2013-04-18 17:00:00,96.4,99.0,96.0,98.45,722.015
2013-04-18 17:30:00,98.5,103.3,98.5,99.6,1393.248
2013-04-18 18:00:00,99.3,103.0,97.0,103.0,731.581
2013-04-18 18:30:00,101.2,103.5,101.0,101.562,221.517
2013-04-18 19:00:00,103.0,108.64,103.0,108.64,671.741
2013-04-18 19:30:00,108.25,114.0,107.0,111.3,1819.713
2013-04-18 20:00:00,110.0,110.0,104.56,109.6,1050.984
2013-04-18 20:30:00,109.6,109.6,107.5,109.29,644.048
2013-04-18 21:00:00,111.18,112.0,109.099,110.39,220.304
2013-04-18 21:30:00,110.4,114.28,110.311,114.28,816.209
2013-04-18 22:00:00,114.07,119.489,114.07,119.489,872.004
2013-04-18 22:30:00,118.67,120.0,110.0,117.1,1086.21
2013-04-18 23:00:00,118.8,118.8,114.0,115.3,1352.915
2013-04-18 23:30:00,115.2,117.5,111.4,115.12,741.51
2013-04-19 00:00:00,115.8,117.5,114.0,116.9,1428.647
2013-04-19 00:30:00,116.96,122.4,115.8,116.0,3094.084
2013-04-19 01:00:00,118.52,120.2,117.7,120.2,2661.064
2013-04-19 01:30:00,120.2,132.87,118.701,118.81,3713.211
2013-04-19 02:00:00,121.0,122.0,117.7,121.5,1885.251
2013-04-19 02:30:00,123.0,132.87,121.9,125.26,5534.434
2013-04-19 03:00:00,125.016,132.87,123.5,132.87,192.414
2013-04-19 03:30:00,127.65,142.0,127.45,129.9,1181.305
2013-04-19 04:00:00,130.0,136.733,127.6,127.6,2650.827
2013-04-19 04:30:00,127.6,134.0,125.99,130.82,1438.479
2013-04-19 05:00:00,129.94,129.94,114.0,114.0,2320.92
2013-04-19 05:30:00,112.3,124.7,110.9,119.8,1968.433
2013-04-19 06:00:00,122.2,124.89,120.21,120.21,702.176
2013-04-19 06:30:00,119.91,123.3,117.8,120.06,335.087
2013-04-19 07:00:00,118.839,120.3,117.05,118.256,110.005
2013-04-19 07:30:00,118.93,118.93,115.0,116.7,58.8
2013-04-19 08:00:00,116.856,116.902,111.0,111.0,648.277
2013-04-19 08:30:00,112.5,118.01,112.1,118.01,1066.558
2013-04-19 09:00:00,118.55,118.599,117.002,117.966,69.279
2013-04-19 09:30:00,119.96,119.97,117.0,117.0,321.314
2013-04-19 10:00:00,117.2,120.0,111.0,118.0,1294.216
2013-04-19 10:30:00,118.0,118.0,115.09,116.5,294.245
2013-04-19 11:00:00,115.5,115.5,111.901,114.989,1196.157
2013-04-19 11:30:00,115.0,115.45,113.0,114.0,1136.676
2013-04-19 12:00:00,115.1,118.2,114.5,117.211,777.244
2013-04-19 12:30:00,117.88,123.5,117.2,122.2,595.837
2013-04-19 13:00:00,122.5,123.0,114.9,123.0,409.847
2013-04-19 13:30:00,123.0,123.0,118.0,120.1,245.368
2013-04-19 14:00:00,120.1,122.5,120.0,122.5,27.93
2013-04-19 14:30:00,119.4,120.255,117.0,118.99,883.053
2013-04-19 15:00:00,119.21,120.11,117.9,118.42,663.525
2013-04-19 15:30:00,118.7,119.5,118.6,119.1,246.225
2013-04-19 16:00:00,119.1,119.5,118.0,118.87,416.015
2013-04-19 16:30:00,118.8,121.77,112.76,121.0,321.015
2013-04-19 17:00:00,121.0,124.18,119.91,122.345,2233.19
2013-04-19 17:30:00,121.55,122.35,119.763,119.822,84.1
2013-04-19 18:00:00,120.537,120.537,119.539,120.1,176.4
2013-04-19 18:30:00,119.05,121.95,117.8,119.5,1042.155
2013-04-19 19:00:00,119.51,120.1,118.5,119.52,582.72
2013-04-19 19:30:00,120.0,120.0,117.9,119.0,373.296
2013-04-19 20:00:00,119.02,119.15,115.9,118.6,2919.229
2013-04-19 20:30:00,118.7,119.1,115.6,115.6,565.424
2013-04-19 21:00:00,116.4,117.1,114.9,116.8,1684.573
2013-04-19 21:30:00,118.0,118.0,116.21,116.95,67.651
2013-04-19 22:00:00,116.401,118.42,116.401,118.42,156.801
2013-04-19 22:30:00,118.1,119.25,117.1,117.6,92.463
2013-04-19 23:00:00,117.6,118.0,117.11,117.76,23.03
2013-04-19 23:30:00,117.4,118.51,115.9,118.51,673.929
2013-04-20 00:00:00,119.0,119.55,115.0,115.51,84.77
